State,County,tax,cc,hoiBaseCoverage,hoiBaseAnnual,oull,sti,ho3
South Carolina,Saluda County,0.0043,0.035,300000,2611,832750,SC,485
South Carolina,Spartanburg County,0.0058,0.035,300000,2611,832750,SC,485
South Carolina,Sumter County,0.0054,0.035,300000,2611,832750,SC,485
South Carolina,Union County,0.0043,0.035,300000,2611,832750,SC,485
South Carolina,Williamsburg County,0.0062,0.035,300000,2611,832750,SC,485
South Carolina,York County,0.0053,0.035,300000,2611,832750,SC,485
South Dakota,Aurora County,0.0097,0.035,300000,3152,832750,SD,435
South Dakota,Beadle County,0.0101,0.035,300000,3152,832750,SD,435
South Dakota,Bennett County,0.0092,0.035,300000,3152,832750,SD,435
South Dakota,Bon Homme County,0.011,0.035,300000,3152,832750,SD,435
South Dakota,Brookings County,0.0111,0.035,300000,3152,832750,SD,435
South Dakota,Brown County,0.0107,0.035,300000,3152,832750,SD,435
South Dakota,Brule County,0.0082,0.035,300000,3152,832750,SD,435
South Dakota,Buffalo County,0.002,0.035,300000,3152,832750,SD,435
South Dakota,Butte County,0.0088,0.035,300000,3152,832750,SD,435
South Dakota,Campbell County,0.0103,0.035,300000,3152,832750,SD,435
South Dakota,Charles Mix County,0.0097,0.035,300000,3152,832750,SD,435
South Dakota,Clark County,0.0076,0.035,300000,3152,832750,SD,435
South Dakota,Clay County,0.0113,0.035,300000,3152,832750,SD,435
South Dakota,Codington County,0.0096,0.035,300000,3152,832750,SD,435
South Dakota,Corson County,0.0118,0.035,300000,3152,832750,SD,435
South Dakota,Custer County,0.0071,0.035,300000,3152,832750,SD,435
South Dakota,Davison County,0.0114,0.035,300000,3152,832750,SD,435
South Dakota,Day County,0.0078,0.035,300000,3152,832750,SD,435
South Dakota,Deuel County,0.0076,0.035,300000,3152,832750,SD,435
South Dakota,Dewey County,0.0095,0.035,300000,3152,832750,SD,435
South Dakota,Douglas County,0.0084,0.035,300000,3152,832750,SD,435
South Dakota,Edmunds County,0.0081,0.035,300000,3152,832750,SD,435
South Dakota,Fall River County,0.0103,0.035,300000,3152,832750,SD,435
South Dakota,Faulk County,0.0075,0.035,300000,3152,832750,SD,435
South Dakota,Grant County,0.0092,0.035,300000,3152,832750,SD,435
South Dakota,Gregory County,0.0076,0.035,300000,3152,832750,SD,435
South Dakota,Haakon County,0.0074,0.035,300000,3152,832750,SD,435
South Dakota,Hamlin County,0.0102,0.035,300000,3152,832750,SD,435
South Dakota,Hand County,0.008,0.035,300000,3152,832750,SD,435
South Dakota,Hanson County,0.0082,0.035,300000,3152,832750,SD,435
South Dakota,Harding County,0.0098,0.035,300000,3152,832750,SD,435
South Dakota,Hughes County,0.0103,0.035,300000,3152,832750,SD,435
South Dakota,Hutchinson County,0.0091,0.035,300000,3152,832750,SD,435
South Dakota,Hyde County,0.0103,0.035,300000,3152,832750,SD,435
South Dakota,Jackson County,0.0069,0.035,300000,3152,832750,SD,435
South Dakota,Jerauld County,0.0083,0.035,300000,3152,832750,SD,435
South Dakota,Jones County,0.0099,0.035,300000,3152,832750,SD,435
South Dakota,Kingsbury County,0.0093,0.035,300000,3152,832750,SD,435
South Dakota,Lake County,0.0093,0.035,300000,3152,832750,SD,435
South Dakota,Lawrence County,0.0077,0.035,300000,3152,832750,SD,435
South Dakota,Lincoln County,0.0112,0.035,300000,3152,832750,SD,435
South Dakota,Lyman County,0.0096,0.035,300000,3152,832750,SD,435
South Dakota,McCook County,0.0092,0.035,300000,3152,832750,SD,435
South Dakota,McPherson County,0.011,0.035,300000,3152,832750,SD,435
South Dakota,Marshall County,0.0067,0.035,300000,3152,832750,SD,435
South Dakota,Meade County,0.0091,0.035,300000,3152,832750,SD,435
South Dakota,Mellette County,0.0062,0.035,300000,3152,832750,SD,435
South Dakota,Miner County,0.007,0.035,300000,3152,832750,SD,435
South Dakota,Minnehaha County,0.0106,0.035,300000,3152,832750,SD,435
South Dakota,Moody County,0.0087,0.035,300000,3152,832750,SD,435
South Dakota,Oglala Lakota County,n.a.,0.035,300000,3152,832750,SD,435
South Dakota,Pennington County,0.01,0.035,300000,3152,832750,SD,435
South Dakota,Perkins County,0.0097,0.035,300000,3152,832750,SD,435
South Dakota,Potter County,0.0123,0.035,300000,3152,832750,SD,435
South Dakota,Roberts County,0.0069,0.035,300000,3152,832750,SD,435
South Dakota,Sanborn County,0.0059,0.035,300000,3152,832750,SD,435
South Dakota,Spink County,0.0098,0.035,300000,3152,832750,SD,435
South Dakota,Stanley County,0.0111,0.035,300000,3152,832750,SD,435
South Dakota,Sully County,0.0086,0.035,300000,3152,832750,SD,435
South Dakota,Todd County,0.0074,0.035,300000,3152,832750,SD,435
South Dakota,Tripp County,0.0069,0.035,300000,3152,832750,SD,435
South Dakota,Turner County,0.0101,0.035,300000,3152,832750,SD,435
South Dakota,Union County,0.0112,0.035,300000,3152,832750,SD,435
South Dakota,Walworth County,0.0112,0.035,300000,3152,832750,SD,435
South Dakota,Yankton County,0.0099,0.035,300000,3152,832750,SD,435
South Dakota,Ziebach County,0.0062,0.035,300000,3152,832750,SD,435
Tennessee,Anderson County,0.0058,0.035,300000,2672,832750,TN,520
Tennessee,Bedford County,0.0054,0.035,300000,2672,832750,TN,520
Tennessee,Benton County,0.0042,0.035,300000,2672,832750,TN,520
Tennessee,Bledsoe County,0.0044,0.035,300000,2672,832750,TN,520
Tennessee,Blount County,0.0048,0.035,300000,2672,832750,TN,520
Tennessee,Bradley County,0.0044,0.035,300000,2672,832750,TN,520
Tennessee,Campbell County,0.0036,0.035,300000,2672,832750,TN,520
Tennessee,Cannon County,0.0041,0.035,300000,2672,1029250,TN,520
Tennessee,Carroll County,0.005,0.035,300000,2672,832750,TN,520
Tennessee,Carter County,0.0049,0.035,300000,2672,832750,TN,520
Tennessee,Cheatham County,0.0048,0.035,300000,2672,1029250,TN,520
Tennessee,Chester County,0.0051,0.035,300000,2672,832750,TN,520
Tennessee,Claiborne County,0.0043,0.035,300000,2672,832750,TN,520
Tennessee,Clay County,0.0042,0.035,300000,2672,832750,TN,520
Tennessee,Cocke County,0.0049,0.035,300000,2672,832750,TN,520
Tennessee,Coffee County,0.0055,0.035,300000,2672,832750,TN,520
Tennessee,Crockett County,0.0054,0.035,300000,2672,832750,TN,520
Tennessee,Cumberland County,0.0029,0.035,300000,2672,832750,TN,520
Tennessee,Davidson County,0.0057,0.035,300000,2672,1029250,TN,520
Tennessee,Decatur County,0.0041,0.035,300000,2672,832750,TN,520
Tennessee,DeKalb County,0.0034,0.035,300000,2672,832750,TN,520
Tennessee,Dickson County,0.0044,0.035,300000,2672,1029250,TN,520
Tennessee,Dyer County,0.0056,0.035,300000,2672,832750,TN,520
Tennessee,Fayette County,0.0033,0.035,300000,2672,832750,TN,520
Tennessee,Fentress County,0.0027,0.035,300000,2672,832750,TN,520
Tennessee,Franklin County,0.0048,0.035,300000,2672,832750,TN,520
Tennessee,Gibson County,0.0061,0.035,300000,2672,832750,TN,520
Tennessee,Giles County,0.0045,0.035,300000,2672,832750,TN,520
Tennessee,Grainger County,0.0041,0.035,300000,2672,832750,TN,520
Tennessee,Greene County,0.0042,0.035,300000,2672,832750,TN,520
Tennessee,Grundy County,0.0043,0.035,300000,2672,832750,TN,520
Tennessee,Hamblen County,0.0037,0.035,300000,2672,832750,TN,520
Tennessee,Hamilton County,0.0062,0.035,300000,2672,832750,TN,520
Tennessee,Hancock County,0.0042,0.035,300000,2672,832750,TN,520
Tennessee,Hardeman County,0.0058,0.035,300000,2672,832750,TN,520
Tennessee,Hardin County,0.0043,0.035,300000,2672,832750,TN,520
Tennessee,Hawkins County,0.0053,0.035,300000,2672,832750,TN,520
Tennessee,Haywood County,0.006,0.035,300000,2672,832750,TN,520
Tennessee,Henderson County,0.0037,0.035,300000,2672,832750,TN,520
Tennessee,Henry County,0.0038,0.035,300000,2672,832750,TN,520
Tennessee,Hickman County,0.0042,0.035,300000,2672,1029250,TN,520
Tennessee,Houston County,0.0052,0.035,300000,2672,832750,TN,520
Tennessee,Humphreys County,0.0041,0.035,300000,2672,832750,TN,520
Tennessee,Jackson County,0.0038,0.035,300000,2672,832750,TN,520
Tennessee,Jefferson County,0.004,0.035,300000,2672,832750,TN,520
Tennessee,Johnson County,0.0034,0.035,300000,2672,832750,TN,520
Tennessee,Knox County,0.0044,0.035,300000,2672,832750,TN,520
Tennessee,Lake County,0.0072,0.035,300000,2672,832750,TN,520
Tennessee,Lauderdale County,0.0067,0.035,300000,2672,832750,TN,520
Tennessee,Lawrence County,0.0047,0.035,300000,2672,832750,TN,520
Tennessee,Lewis County,0.0032,0.035,300000,2672,832750,TN,520
Tennessee,Lincoln County,0.0041,0.035,300000,2672,832750,TN,520
Tennessee,Loudon County,0.0034,0.035,300000,2672,832750,TN,520
Tennessee,McMinn County,0.0032,0.035,300000,2672,832750,TN,520
Tennessee,McNairy County,0.0038,0.035,300000,2672,832750,TN,520
Tennessee,Macon County,0.0025,0.035,300000,2672,1029250,TN,520
Tennessee,Madison County,0.006,0.035,300000,2672,832750,TN,520
Tennessee,Marion County,0.0039,0.035,300000,2672,832750,TN,520
Tennessee,Marshall County,0.0043,0.035,300000,2672,832750,TN,520
Tennessee,Maury County,0.0043,0.035,300000,2672,1029250,TN,520
Tennessee,Meigs County,0.0085,0.035,300000,2672,832750,TN,520
Tennessee,Monroe County,0.0039,0.035,300000,2672,832750,TN,520
Tennessee,Montgomery County,0.0061,0.035,300000,2672,832750,TN,520
Tennessee,Moore County,0.0042,0.035,300000,2672,832750,TN,520
Tennessee,Morgan County,0.0041,0.035,300000,2672,832750,TN,520
Tennessee,Obion County,0.0049,0.035,300000,2672,832750,TN,520
Tennessee,Overton County,0.0036,0.035,300000,2672,832750,TN,520
Tennessee,Perry County,0.005,0.035,300000,2672,832750,TN,520
Tennessee,Pickett County,0.0012,0.035,300000,2672,832750,TN,520
Tennessee,Polk County,0.0045,0.035,300000,2672,832750,TN,520
Tennessee,Putnam County,0.0048,0.035,300000,2672,832750,TN,520
Tennessee,Rhea County,0.0052,0.035,300000,2672,832750,TN,520
Tennessee,Roane County,0.0055,0.035,300000,2672,832750,TN,520
Tennessee,Robertson County,0.0044,0.035,300000,2672,1029250,TN,520
Tennessee,Rutherford County,0.0048,0.035,300000,2672,1029250,TN,520
Tennessee,Scott County,0.0041,0.035,300000,2672,832750,TN,520
Tennessee,Sequatchie County,0.0041,0.035,300000,2672,832750,TN,520
Tennessee,Sevier County,0.0031,0.035,300000,2672,832750,TN,520
Tennessee,Shelby County,0.0097,0.035,300000,2672,832750,TN,520
Tennessee,Smith County,0.0043,0.035,300000,2672,1029250,TN,520
Tennessee,Stewart County,0.0043,0.035,300000,2672,832750,TN,520
Tennessee,Sullivan County,0.0059,0.035,300000,2672,832750,TN,520
Tennessee,Sumner County,0.0046,0.035,300000,2672,1029250,TN,520
Tennessee,Tipton County,0.0056,0.035,300000,2672,832750,TN,520
Tennessee,Trousdale County,0.0038,0.035,300000,2672,1029250,TN,520
Tennessee,Unicoi County,0.0049,0.035,300000,2672,832750,TN,520
Tennessee,Union County,0.0027,0.035,300000,2672,832750,TN,520
Tennessee,Van Buren County,0.0044,0.035,300000,2672,832750,TN,520
Tennessee,Warren County,0.0043,0.035,300000,2672,832750,TN,520
Tennessee,Washington County,0.0056,0.035,300000,2672,832750,TN,520
Tennessee,Wayne County,0.0039,0.035,300000,2672,832750,TN,520
Tennessee,Weakley County,0.0044,0.035,300000,2672,832750,TN,520
Tennessee,White County,0.0044,0.035,300000,2672,832750,TN,520
Tennessee,Williamson County,0.0037,0.035,300000,2672,1029250,TN,520
Tennessee,Wilson County,0.0042,0.035,300000,2672,1029250,TN,520
Texas,Anderson County,0.0091,0.035,300000,3899,832750,TX,790
Texas,Andrews County,0.0113,0.035,300000,3899,832750,TX,790
Texas,Angelina County,0.0113,0.035,300000,3899,832750,TX,790
Texas,Aransas County,0.0101,0.035,300000,3899,832750,TX,790
Texas,Archer County,0.0129,0.035,300000,3899,832750,TX,790
Texas,Armstrong County,0.0106,0.035,300000,3899,832750,TX,790
Texas,Atascosa County,0.0115,0.035,300000,3899,832750,TX,790
Texas,Austin County,0.01,0.035,300000,3899,832750,TX,790
Texas,Bailey County,0.0074,0.035,300000,3899,832750,TX,790
Texas,Bandera County,0.0081,0.035,300000,3899,832750,TX,790
Texas,Bastrop County,0.0117,0.035,300000,3899,832750,TX,790
Texas,Baylor County,0.0054,0.035,300000,3899,832750,TX,790
Texas,Bee County,0.0125,0.035,300000,3899,832750,TX,790
Texas,Bell County,0.0121,0.035,300000,3899,832750,TX,790
Texas,Bexar County,0.0155,0.035,300000,3899,832750,TX,790
Texas,Blanco County,0.0102,0.035,300000,3899,832750,TX,790
Texas,Borden County,0.0022,0.035,300000,3899,832750,TX,790
Texas,Bosque County,0.0086,0.035,300000,3899,832750,TX,790
Texas,Bowie County,0.0117,0.035,300000,3899,832750,TX,790
Texas,Brazoria County,0.0169,0.035,300000,3899,832750,TX,790
Texas,Brazos County,0.0138,0.035,300000,3899,832750,TX,790
Texas,Brewster County,0.0098,0.035,300000,3899,832750,TX,790
Texas,Briscoe County,0.0074,0.035,300000,3899,832750,TX,790
Texas,Brooks County,0.0115,0.035,300000,3899,832750,TX,790
Texas,Brown County,0.0113,0.035,300000,3899,832750,TX,790
Texas,Burleson County,0.0101,0.035,300000,3899,832750,TX,790
Texas,Burnet County,0.0094,0.035,300000,3899,832750,TX,790
Texas,Caldwell County,0.0105,0.035,300000,3899,832750,TX,790
Texas,Calhoun County,0.01,0.035,300000,3899,832750,TX,790
Texas,Callahan County,0.0078,0.035,300000,3899,832750,TX,790
Texas,Cameron County,0.0135,0.035,300000,3899,832750,TX,790
Texas,Camp County,0.0098,0.035,300000,3899,832750,TX,790
Texas,Carson County,0.0136,0.035,300000,3899,832750,TX,790
Texas,Cass County,0.0067,0.035,300000,3899,832750,TX,790
Texas,Castro County,0.012,0.035,300000,3899,832750,TX,790
Texas,Chambers County,0.0101,0.035,300000,3899,832750,TX,790
Texas,Cherokee County,0.0095,0.035,300000,3899,832750,TX,790
Texas,Childress County,0.014,0.035,300000,3899,832750,TX,790
Texas,Clay County,0.0101,0.035,300000,3899,832750,TX,790
Texas,Cochran County,0.0101,0.035,300000,3899,832750,TX,790
Texas,Coke County,0.0094,0.035,300000,3899,832750,TX,790
Texas,Coleman County,0.0094,0.035,300000,3899,832750,TX,790
Texas,Collin County,0.0148,0.035,300000,3899,832750,TX,790
Texas,Collingsworth County,0.0091,0.035,300000,3899,832750,TX,790
Texas,Colorado County,0.0077,0.035,300000,3899,832750,TX,790
Texas,Comal County,0.0104,0.035,300000,3899,832750,TX,790
Texas,Comanche County,0.0098,0.035,300000,3899,832750,TX,790
Texas,Concho County,0.0099,0.035,300000,3899,832750,TX,790
Texas,Cooke County,0.0106,0.035,300000,3899,832750,TX,790
Texas,Coryell County,0.01,0.035,300000,3899,832750,TX,790
Texas,Cottle County,0.0115,0.035,300000,3899,832750,TX,790
Texas,Crane County,0.0095,0.035,300000,3899,832750,TX,790
Texas,Crockett County,0.0124,0.035,300000,3899,832750,TX,790
Texas,Crosby County,0.0116,0.035,300000,3899,832750,TX,790
Texas,Culberson County,0.0114,0.035,300000,3899,832750,TX,790
Texas,Dallam County,0.012,0.035,300000,3899,832750,TX,790
Texas,Dallas County,0.0145,0.035,300000,3899,832750,TX,790
Texas,Dawson County,0.0146,0.035,300000,3899,832750,TX,790
Texas,Deaf Smith County,0.0145,0.035,300000,3899,832750,TX,790
Texas,Delta County,0.0116,0.035,300000,3899,832750,TX,790
Texas,Denton County,0.0146,0.035,300000,3899,832750,TX,790
Texas,DeWitt County,0.0086,0.035,300000,3899,832750,TX,790
Texas,Dickens County,0.0092,0.035,300000,3899,832750,TX,790
Texas,Dimmit County,0.0082,0.035,300000,3899,832750,TX,790
Texas,Donley County,0.0076,0.035,300000,3899,832750,TX,790
Texas,Duval County,0.0099,0.035,300000,3899,832750,TX,790
Texas,Eastland County,0.0099,0.035,300000,3899,832750,TX,790
Texas,Ector County,0.0127,0.035,300000,3899,832750,TX,790
Texas,Edwards County,0.0066,0.035,300000,3899,832750,TX,790
Texas,Ellis County,0.0124,0.035,300000,3899,832750,TX,790
Texas,El Paso County,0.018,0.035,300000,3899,832750,TX,790
Texas,Erath County,0.0088,0.035,300000,3899,832750,TX,790
Texas,Falls County,0.0097,0.035,300000,3899,832750,TX,790
Texas,Fannin County,0.0086,0.035,300000,3899,832750,TX,790
Texas,Fayette County,0.0073,0.035,300000,3899,832750,TX,790
Texas,Fisher County,0.0101,0.035,300000,3899,832750,TX,790
Texas,Floyd County,0.0145,0.035,300000,3899,832750,TX,790
Texas,Foard County,0.0134,0.035,300000,3899,832750,TX,790
Texas,Fort Bend County,0.0177,0.035,300000,3899,832750,TX,790
Texas,Franklin County,0.0081,0.035,300000,3899,832750,TX,790
Texas,Freestone County,0.0098,0.035,300000,3899,832750,TX,790
Texas,Frio County,0.0133,0.035,300000,3899,832750,TX,790
Texas,Gaines County,0.015,0.035,300000,3899,832750,TX,790
Texas,Galveston County,0.014,0.035,300000,3899,832750,TX,790
Texas,Garza County,0.0133,0.035,300000,3899,832750,TX,790
Texas,Gillespie County,0.0083,0.035,300000,3899,832750,TX,790
Texas,Glasscock County,0.006,0.035,300000,3899,832750,TX,790
Texas,Goliad County,0.0095,0.035,300000,3899,832750,TX,790
Texas,Gonzales County,0.0091,0.035,300000,3899,832750,TX,790
Texas,Gray County,0.0144,0.035,300000,3899,832750,TX,790
Texas,Grayson County,0.0123,0.035,300000,3899,832750,TX,790
Texas,Gregg County,0.0116,0.035,300000,3899,832750,TX,790
Texas,Grimes County,0.009,0.035,300000,3899,832750,TX,790
Texas,Guadalupe County,0.0119,0.035,300000,3899,832750,TX,790
Texas,Hale County,0.013,0.035,300000,3899,832750,TX,790
Texas,Hall County,0.0118,0.035,300000,3899,832750,TX,790
Texas,Hamilton County,0.0081,0.035,300000,3899,832750,TX,790
Texas,Hansford County,0.0143,0.035,300000,3899,832750,TX,790
Texas,Hardeman County,0.0086,0.035,300000,3899,832750,TX,790
Texas,Hardin County,0.0116,0.035,300000,3899,832750,TX,790
Texas,Harris County,0.015,0.035,300000,3899,832750,TX,790
Texas,Harrison County,0.0096,0.035,300000,3899,832750,TX,790
Texas,Hartley County,0.0108,0.035,300000,3899,832750,TX,790
Texas,Haskell County,0.0096,0.035,300000,3899,832750,TX,790
Texas,Hays County,0.014,0.035,300000,3899,832750,TX,790
Texas,Hemphill County,0.0124,0.035,300000,3899,832750,TX,790
Texas,Henderson County,0.0098,0.035,300000,3899,832750,TX,790
Texas,Hidalgo County,0.0163,0.035,300000,3899,832750,TX,790
Texas,Hill County,0.0105,0.035,300000,3899,832750,TX,790
Texas,Hockley County,0.0094,0.035,300000,3899,832750,TX,790
Texas,Hood County,0.0097,0.035,300000,3899,832750,TX,790
Texas,Hopkins County,0.0068,0.035,300000,3899,832750,TX,790
Texas,Houston County,0.0075,0.035,300000,3899,832750,TX,790
Texas,Howard County,0.0111,0.035,300000,3899,832750,TX,790
Texas,Hudspeth County,0.0095,0.035,300000,3899,832750,TX,790
Texas,Hunt County,0.0118,0.035,300000,3899,832750,TX,790
Texas,Hutchinson County,0.0145,0.035,300000,3899,832750,TX,790
Texas,Irion County,0.0117,0.035,300000,3899,832750,TX,790
Texas,Jack County,0.0084,0.035,300000,3899,832750,TX,790
Texas,Jackson County,0.0106,0.035,300000,3899,832750,TX,790
Texas,Jasper County,0.0089,0.035,300000,3899,832750,TX,790
Texas,Jeff Davis County,0.0051,0.035,300000,3899,832750,TX,790
Texas,Jefferson County,0.015,0.035,300000,3899,832750,TX,790
Texas,Jim Hogg County,0.0134,0.035,300000,3899,832750,TX,790
Texas,Jim Wells County,0.0121,0.035,300000,3899,832750,TX,790
Texas,Johnson County,0.0119,0.035,300000,3899,832750,TX,790
Texas,Jones County,0.012,0.035,300000,3899,832750,TX,790
Texas,Karnes County,0.0061,0.035,300000,3899,832750,TX,790
Texas,Kaufman County,0.0149,0.035,300000,3899,832750,TX,790
Texas,Kendall County,0.01,0.035,300000,3899,832750,TX,790
Texas,Kenedy County,0.0081,0.035,300000,3899,832750,TX,790
Texas,Kent County,0.0052,0.035,300000,3899,832750,TX,790
Texas,Kerr County,0.0089,0.035,300000,3899,832750,TX,790
Texas,Kimble County,0.0088,0.035,300000,3899,832750,TX,790
Texas,King County,n.a.,0.035,300000,3899,832750,TX,790
Texas,Kinney County,0.0125,0.035,300000,3899,832750,TX,790
Texas,Kleberg County,0.0144,0.035,300000,3899,832750,TX,790
Texas,Knox County,0.0154,0.035,300000,3899,832750,TX,790
Texas,Lamar County,0.0088,0.035,300000,3899,832750,TX,790
Texas,Lamb County,0.0112,0.035,300000,3899,832750,TX,790
Texas,Lampasas County,0.0076,0.035,300000,3899,832750,TX,790
Texas,La Salle County,0.0126,0.035,300000,3899,832750,TX,790
Texas,Lavaca County,0.0076,0.035,300000,3899,832750,TX,790
Texas,Lee County,0.0088,0.035,300000,3899,832750,TX,790
Texas,Leon County,0.0062,0.035,300000,3899,832750,TX,790
Texas,Liberty County,0.012,0.035,300000,3899,832750,TX,790
Texas,Limestone County,0.0094,0.035,300000,3899,832750,TX,790
Texas,Lipscomb County,0.0135,0.035,300000,3899,832750,TX,790
Texas,Live Oak County,0.0075,0.035,300000,3899,832750,TX,790
Texas,Llano County,0.0068,0.035,300000,3899,832750,TX,790
Texas,Loving County,n.a.,0.035,300000,3899,832750,TX,790
Texas,Lubbock County,0.015,0.035,300000,3899,832750,TX,790
Texas,Lynn County,0.0133,0.035,300000,3899,832750,TX,790
Texas,McCulloch County,0.0105,0.035,300000,3899,832750,TX,790
Texas,McLennan County,0.0136,0.035,300000,3899,832750,TX,790
Texas,McMullen County,0.0084,0.035,300000,3899,832750,TX,790
Texas,Madison County,0.0096,0.035,300000,3899,832750,TX,790
Texas,Marion County,0.009,0.035,300000,3899,832750,TX,790
Texas,Martin County,0.0072,0.035,300000,3899,832750,TX,790
Texas,Mason County,0.0064,0.035,300000,3899,832750,TX,790
Texas,Matagorda County,0.0122,0.035,300000,3899,832750,TX,790
Texas,Maverick County,0.0133,0.035,300000,3899,832750,TX,790
Texas,Medina County,0.0123,0.035,300000,3899,832750,TX,790
Texas,Menard County,0.0113,0.035,300000,3899,832750,TX,790
Texas,Midland County,0.0119,0.035,300000,3899,832750,TX,790
Texas,Milam County,0.0092,0.035,300000,3899,832750,TX,790
Texas,Mills County,0.0067,0.035,300000,3899,832750,TX,790
Texas,Mitchell County,0.0168,0.035,300000,3899,832750,TX,790
Texas,Montague County,0.0088,0.035,300000,3899,832750,TX,790
Texas,Montgomery County,0.0144,0.035,300000,3899,832750,TX,790
Texas,Moore County,0.0135,0.035,300000,3899,832750,TX,790
Texas,Morris County,0.0096,0.035,300000,3899,832750,TX,790
Texas,Motley County,0.0096,0.035,300000,3899,832750,TX,790
Texas,Nacogdoches County,0.0086,0.035,300000,3899,832750,TX,790
Texas,Navarro County,0.0105,0.035,300000,3899,832750,TX,790
Texas,Newton County,0.0087,0.035,300000,3899,832750,TX,790
Texas,Nolan County,0.014,0.035,300000,3899,832750,TX,790
Texas,Nueces County,0.014,0.035,300000,3899,832750,TX,790
Texas,Ochiltree County,0.0144,0.035,300000,3899,832750,TX,790
Texas,Oldham County,0.0114,0.035,300000,3899,832750,TX,790
Texas,Orange County,0.0123,0.035,300000,3899,832750,TX,790
Texas,Palo Pinto County,0.0107,0.035,300000,3899,832750,TX,790
Texas,Panola County,0.0088,0.035,300000,3899,832750,TX,790
Texas,Parker County,0.0127,0.035,300000,3899,832750,TX,790
Texas,Parmer County,0.0124,0.035,300000,3899,832750,TX,790
Texas,Pecos County,0.008,0.035,300000,3899,832750,TX,790
Texas,Polk County,0.0092,0.035,300000,3899,832750,TX,790
Texas,Potter County,0.0141,0.035,300000,3899,832750,TX,790
Texas,Presidio County,0.0102,0.035,300000,3899,832750,TX,790
Texas,Rains County,0.0112,0.035,300000,3899,832750,TX,790
Texas,Randall County,0.0137,0.035,300000,3899,832750,TX,790
Texas,Reagan County,0.0086,0.035,300000,3899,832750,TX,790
Texas,Real County,0.0071,0.035,300000,3899,832750,TX,790
Texas,Red River County,0.0074,0.035,300000,3899,832750,TX,790
Texas,Reeves County,0.0097,0.035,300000,3899,832750,TX,790
Texas,Refugio County,0.0109,0.035,300000,3899,832750,TX,790
Texas,Roberts County,0.0093,0.035,300000,3899,832750,TX,790
Texas,Robertson County,0.0069,0.035,300000,3899,832750,TX,790
Texas,Rockwall County,0.0142,0.035,300000,3899,832750,TX,790
Texas,Runnels County,0.0138,0.035,300000,3899,832750,TX,790
Texas,Rusk County,0.0091,0.035,300000,3899,832750,TX,790
Texas,Sabine County,0.0079,0.035,300000,3899,832750,TX,790
Texas,San Augustine County,0.0052,0.035,300000,3899,832750,TX,790
Texas,San Jacinto County,0.0094,0.035,300000,3899,832750,TX,790
Texas,San Patricio County,0.0131,0.035,300000,3899,832750,TX,790
Texas,San Saba County,0.0058,0.035,300000,3899,832750,TX,790
Texas,Schleicher County,0.0106,0.035,300000,3899,832750,TX,790
Texas,Scurry County,0.0136,0.035,300000,3899,832750,TX,790
Texas,Shackelford County,0.012,0.035,300000,3899,832750,TX,790
Texas,Shelby County,0.0064,0.035,300000,3899,832750,TX,790
Texas,Sherman County,0.0159,0.035,300000,3899,832750,TX,790
Texas,Smith County,0.0115,0.035,300000,3899,832750,TX,790
Texas,Somervell County,0.0065,0.035,300000,3899,832750,TX,790
Texas,Starr County,0.0122,0.035,300000,3899,832750,TX,790
Texas,Stephens County,0.0114,0.035,300000,3899,832750,TX,790
Texas,Sterling County,0.0089,0.035,300000,3899,832750,TX,790
Texas,Stonewall County,0.0146,0.035,300000,3899,832750,TX,790
Texas,Sutton County,0.0159,0.035,300000,3899,832750,TX,790
Texas,Swisher County,0.0139,0.035,300000,3899,832750,TX,790
Texas,Tarrant County,0.0154,0.035,300000,3899,832750,TX,790
Texas,Taylor County,0.0125,0.035,300000,3899,832750,TX,790
Texas,Terrell County,0.0096,0.035,300000,3899,832750,TX,790
Texas,Terry County,0.0145,0.035,300000,3899,832750,TX,790
Texas,Throckmorton County,0.01,0.035,300000,3899,832750,TX,790
Texas,Titus County,0.011,0.035,300000,3899,832750,TX,790
Texas,Tom Green County,0.0129,0.035,300000,3899,832750,TX,790
Texas,Travis County,0.0131,0.035,300000,3899,832750,TX,790
Texas,Trinity County,0.0098,0.035,300000,3899,832750,TX,790
Texas,Tyler County,0.0097,0.035,300000,3899,832750,TX,790
Texas,Upshur County,0.0109,0.035,300000,3899,832750,TX,790
Texas,Upton County,0.0107,0.035,300000,3899,832750,TX,790
Texas,Uvalde County,0.0116,0.035,300000,3899,832750,TX,790
Texas,Val Verde County,0.0131,0.035,300000,3899,832750,TX,790
Texas,Van Zandt County,0.0084,0.035,300000,3899,832750,TX,790
Texas,Victoria County,0.0142,0.035,300000,3899,832750,TX,790
Texas,Walker County,0.0106,0.035,300000,3899,832750,TX,790
Texas,Waller County,0.0127,0.035,300000,3899,832750,TX,790
Texas,Ward County,0.0033,0.035,300000,3899,832750,TX,790
Texas,Washington County,0.0079,0.035,300000,3899,832750,TX,790
Texas,Webb County,0.0158,0.035,300000,3899,832750,TX,790
Texas,Wharton County,0.0131,0.035,300000,3899,832750,TX,790
Texas,Wheeler County,0.0144,0.035,300000,3899,832750,TX,790
Texas,Wichita County,0.0155,0.035,300000,3899,832750,TX,790
Texas,Wilbarger County,0.0148,0.035,300000,3899,832750,TX,790
Texas,Willacy County,0.0146,0.035,300000,3899,832750,TX,790
Texas,Williamson County,0.015,0.035,300000,3899,832750,TX,790
Texas,Wilson County,0.012,0.035,300000,3899,832750,TX,790
